Time,Log comp,Status,Username,Src IP,Auth client,Auth mechanism,Message,Message ID,Live PCAP
2026-03-10 04:00:10,VPN Portal Authentication,Failed,backup,175.45.176.225,N/A,AD,User backup failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 04:00:25,VPN Portal Authentication,Failed,admin,175.45.176.107,N/A,AD,Access from IP address '175.45.176.107' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 04:00:32,VPN Portal Authentication,Failed,backup,175.45.176.207,N/A,AD,Access from IP address '175.45.176.207' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 04:00:44,VPN Portal Authentication,Failed,administrator,175.45.176.98,N/A,AD,Access from IP address '175.45.176.98' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 04:00:58,VPN Portal Authentication,Failed,vpnuser,175.45.176.205,N/A,AD,User vpnuser failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 04:01:01,VPN Portal Authentication,Failed,admin,175.45.176.89,N/A,AD,Access from IP address '175.45.176.89' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 04:01:12,VPN Portal Authentication,Failed,test,175.45.176.222,N/A,AD,User test failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 04:01:26,VPN Portal Authentication,Failed,vpnuser,175.45.176.6,N/A,AD,Access from IP address '175.45.176.6' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 04:01:30,VPN Portal Authentication,Failed,admin,175.45.176.14,N/A,AD,Access from IP address '175.45.176.14' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 04:01:39,VPN Portal Authentication,Failed,https,175.45.176.25,N/A,AD,Access from IP address '175.45.176.25' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 04:01:54,VPN Portal Authentication,Failed,administrator,175.45.176.4,N/A,AD,Access from IP address '175.45.176.4' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 04:02:05,VPN Portal Authentication,Failed,administrator,175.45.176.18,N/A,AD,User administrator failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 04:02:19,VPN Portal Authentication,Failed,administrator,175.45.176.6,N/A,AD,User administrator failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 04:02:28,VPN Portal Authentication,Failed,administrator,175.45.176.90,N/A,AD,User administrator failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 04:02:37,VPN Portal Authentication,Failed,administrator,175.45.176.107,N/A,AD,User administrator failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 04:02:51,VPN Portal Authentication,Failed,administrator,175.45.176.74,N/A,AD,Access from IP address '175.45.176.74' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 04:03:00,VPN Portal Authentication,Failed,admin,175.45.176.21,N/A,AD,Access from IP address '175.45.176.21' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 04:03:10,VPN Portal Authentication,Failed,administrator,175.45.176.231,N/A,AD,Access from IP address '175.45.176.231' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 04:03:15,VPN Portal Authentication,Failed,admin,175.45.176.62,N/A,AD,Access from IP address '175.45.176.62' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 04:03:21,VPN Portal Authentication,Failed,admin,175.45.176.192,N/A,AD,User admin failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 04:03:22,VPN Portal Authentication,Failed,usuario1,175.45.176.241,N/A,AD,User usuario1 failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 04:03:24,VPN Portal Authentication,Failed,test,175.45.176.18,N/A,AD,Access from IP address '175.45.176.18' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 04:03:38,VPN Portal Authentication,Failed,administrator,175.45.176.214,N/A,AD,User administrator failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 04:03:45,VPN Portal Authentication,Failed,root,175.45.176.63,N/A,AD,Access from IP address '175.45.176.63' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 04:03:56,VPN Portal Authentication,Failed,admin,175.45.176.247,N/A,AD,Access from IP address '175.45.176.247' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 04:04:09,VPN Portal Authentication,Failed,administrator,175.45.176.5,N/A,AD,User administrator failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 04:04:15,VPN Portal Authentication,Failed,test,175.45.176.69,N/A,AD,User test failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 04:04:29,VPN Portal Authentication,Failed,backup,175.45.176.132,N/A,AD,User backup failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 04:04:37,VPN Portal Authentication,Failed,administrator,175.45.176.104,N/A,AD,Access from IP address '175.45.176.104' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 04:04:38,VPN Portal Authentication,Failed,test,175.45.176.228,N/A,AD,Access from IP address '175.45.176.228' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 04:04:51,VPN Portal Authentication,Failed,usuario1,175.45.176.96,N/A,AD,User usuario1 failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 04:05:06,VPN Portal Authentication,Failed,administrator,175.45.176.171,N/A,AD,User administrator failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 04:05:15,VPN Portal Authentication,Failed,administrator,175.45.176.92,N/A,AD,User administrator failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 04:05:23,VPN Portal Authentication,Failed,admin,175.45.176.1,N/A,AD,User admin failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 04:05:33,VPN Portal Authentication,Failed,admin,80.58.61.189,N/A,AD,Access from IP address '80.58.61.189' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 04:05:35,VPN Portal Authentication,Failed,usuario1,80.58.61.41,N/A,AD,Access from IP address '80.58.61.41' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 04:05:40,VPN Portal Authentication,Failed,root,80.58.61.133,N/A,AD,Access from IP address '80.58.61.133' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 04:05:54,VPN Portal Authentication,Failed,administrator,80.58.61.98,N/A,AD,Access from IP address '80.58.61.98' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 04:06:02,VPN Portal Authentication,Failed,admin,80.58.61.235,N/A,AD,Access from IP address '80.58.61.235' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 04:06:15,VPN Portal Authentication,Failed,test,80.58.61.210,N/A,AD,User test failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 04:06:17,VPN Portal Authentication,Failed,administrator,80.58.61.80,N/A,AD,Access from IP address '80.58.61.80' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 04:06:21,VPN Portal Authentication,Failed,root,80.58.61.95,N/A,AD,Access from IP address '80.58.61.95' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 04:06:32,VPN Portal Authentication,Failed,administrator,80.58.61.100,N/A,AD,User administrator failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 04:06:35,VPN Portal Authentication,Failed,vpnuser,80.58.61.32,N/A,AD,User vpnuser failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 04:06:36,VPN Portal Authentication,Failed,administrator,80.58.61.127,N/A,AD,User administrator failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 04:06:40,VPN Portal Authentication,Failed,test,80.58.61.67,N/A,AD,User test failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 04:06:42,VPN Portal Authentication,Failed,administrator,80.58.61.126,N/A,AD,Access from IP address '80.58.61.126' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 04:06:50,VPN Portal Authentication,Failed,administrator,80.58.61.210,N/A,AD,User administrator failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 04:06:58,VPN Portal Authentication,Failed,test,80.58.61.8,N/A,AD,User test failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 04:07:12,VPN Portal Authentication,Failed,https,80.58.61.155,N/A,AD,Access from IP address '80.58.61.155' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 04:07:14,VPN Portal Authentication,Failed,test,80.58.61.41,N/A,AD,User test failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 04:07:25,VPN Portal Authentication,Failed,administrator,80.58.61.116,N/A,AD,Access from IP address '80.58.61.116' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 04:07:31,VPN Portal Authentication,Failed,vpnuser,80.58.61.203,N/A,AD,User vpnuser failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 04:07:35,VPN Portal Authentication,Failed,admin,80.58.61.47,N/A,AD,User admin failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 04:07:38,VPN Portal Authentication,Failed,administrator,80.58.61.189,N/A,AD,Access from IP address '80.58.61.189' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 04:07:49,VPN Portal Authentication,Failed,test,80.58.61.35,N/A,AD,User test failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 04:08:00,VPN Portal Authentication,Failed,test,80.58.61.167,N/A,AD,Access from IP address '80.58.61.167' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 04:08:12,VPN Portal Authentication,Failed,admin,80.58.61.224,N/A,AD,User admin failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 04:08:20,VPN Portal Authentication,Failed,admin,80.58.61.68,N/A,AD,User admin failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 04:08:34,VPN Portal Authentication,Failed,https,80.58.61.35,N/A,AD,User https failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 04:08:36,VPN Portal Authentication,Failed,usuario1,80.58.61.173,N/A,AD,Access from IP address '80.58.61.173' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 04:08:47,VPN Portal Authentication,Failed,admin,80.58.61.153,N/A,AD,Access from IP address '80.58.61.153' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 04:08:53,VPN Portal Authentication,Failed,root,80.58.61.196,N/A,AD,Access from IP address '80.58.61.196' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 04:08:57,VPN Portal Authentication,Failed,root,80.58.61.125,N/A,AD,User root failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 04:09:10,VPN Portal Authentication,Failed,test,80.58.61.45,N/A,AD,Access from IP address '80.58.61.45' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 04:09:19,VPN Portal Authentication,Failed,admin,80.58.61.54,N/A,AD,Access from IP address '80.58.61.54' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 04:09:32,VPN Portal Authentication,Failed,root,80.58.61.184,N/A,AD,Access from IP address '80.58.61.184' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
